triplet_id	section_index	section_triplet_index	merge_pattern	en_text	fr_text	zh_text	en_onset_sec	en_offset_sec	fr_onset_sec	fr_offset_sec	zh_onset_sec	zh_offset_sec	en_first_sentence_idx	en_last_sentence_idx	fr_first_sentence_idx	fr_last_sentence_idx	zh_first_sentence_idx	zh_last_sentence_idx
444	4	58	1-1-2	he was regretting his lost sunset and then he was already getting a little bored	il regrettait son coucher de soleil manqué et puis il s' ennuyait déjà un peu	他遗憾没有看到日落 他有点儿厌烦了	292.7456000000002	297.83359999999993	306.29	310.75	302.2586456254935	304.97580160795434	508	508	507	507	558	559
445	4	59	2-2-1	i ve nothing more to do here he said to the king	je n' ai plus rien à faire ici dit -il au roi	他对国王说我没有必要再待在这儿了	298.7265000000002	301.5655999999999	311.85	314.15	305.52982953179406	308.5944376417234	509	510	508	509	560	560
446	4	60	1-1-1	i ll set off	je vais repartir	我要走了	301.5655999999999	302.3843999999999	314.66	315.69	309.0529358217799	309.6744376417234	511	511	510	510	561	561
447	4	61	2-2-1	do not go said the king who was very proud of having a subject do not go	ne pars pas répondit le roi qui était si fier d' avoir un sujet ne pars pas	这位因为刚刚有了一个臣民而十分骄傲自得的国王说道嗯别走别走我任命你当大臣	302.9032000000002	307.5398	316.36	321.54	310.69630243370995	317.36243764172343	512	513	511	512	562	562
448	4	62	2-2-1	i will make you a minister minister of what	je te fais ministre ministre de quoi	什么大臣	307.80409999999983	310.44720000000007	321.54	324.24	318.02995924192635	318.85043764172343	514	515	513	514	563	563
449	4	63	1-1-1	minister of of justice	de de la justice	嗯司法大臣	311.3807999999999	313.59439999999995	325.08	326.84	319.2984376417234	320.9144376417234	516	516	515	515	564	564
450	4	64	2-2-1	but there s nobody here to judge we do not know that	mais il n' y a personne à juger on ne sait pas	可是这儿没有一个要审判的人	314.31280000000015	317.72530000000006	327.78	331.06	321.5468898831669	324.0424376417234	517	518	516	517	565	565
451	4	65	1-1-1	the king said to him	lui dit le roi	很难说呀国王说道	317.9396999999999	318.80470000000014	331.31	332.09	324.8689575904152	326.7144376417234	519	519	518	518	566	566
452	4	66	1-1-1	i have not yet made a complete tour of my kingdom	je n' ai pas fait encore le tour de mon royaume	因为我还没有巡视过我的王国呢	318.80470000000014	321.7928999999999	332.59	334.71	327.30711522438713	329.8584376417234	520	520	519	519	567	567
453	4	67	1-1-1	i am very old	je suis très vieux	我很老了	322.47119999999995	323.5162	335.0	335.97	330.3929025222373	331.0424376417234	521	521	520	520	568	568
454	4	68	1-1-2	i have no space for a carriage and it tires me to walk	je n' ai pas de place pour un carrosse et ça me fatigue de marcher	我这地方又小没有放銮驾的地方 另外一走路我就累	323.5162	326.13470000000007	336.17	339.57	331.42234629964224	336.2024376417234	522	522	521	521	569	570
455	4	69	1-1-1	oh but i ve already looked said the little prince who leant over to give one more glance at the other side of the planet	oh mais j' ai déjà vu dit le petit prince qui se pencha pour jeter encore un coup d' oeil sur l' autre côté de la planète	哦可是我已经看过了小王子说道并探身朝星球的那一侧看了看	327.02260000000024	333.2496000000001	340.59	346.98	337.1304376417234	343.45843764172344	523	523	522	522	571	571
456	4	70	1-1-1	there was no one there either	il n' y a personne là -bas non plus	那边也没有一个人	333.72350000000006	334.9283999999998	347.66	349.13	343.9215388846678	344.9784376417234	524	524	523	523	572	572
457	4	71	2-1-1	then you shall judge yourself the king answered	tu te jugeras donc toi -même lui répondit le roi	那么你就审判你自己呀国王回答他说	335.78639999999996	338.3804	350.11	352.88	345.76172729466174	349.57701914245916	525	526	524	524	573	573
458	4	72	1-1-1	that is the most difficult thing of all	c' est le plus difficile	这可是最难的了	338.7195999999999	340.6491000000001	353.4	354.77	350.09735617903834	351.2024376417234	527	527	525	525	574	574
459	4	73	1-1-1	it is much more difficult to judge oneself than to judge someone else	il est bien plus difficile de se juger soi -même que de juger autrui	审判自己比审判别人要难得多啊	341.33240000000023	344.9313000000002	355.23	358.65	351.6695975845295	354.0584376417234	528	528	526	526	575	575
460	4	74	1-1-1	if you succeed in judging yourself rightly then you are truly wise	si tu réussis à bien te juger c' est que tu es un véritable sage	你要是能审判好自己你就是一个真正有才智的人	345.5398	349.4133999999999	359.25	362.94	354.66827468212017	358.4904376417234	529	529	527	527	576	576
461	4	75	2-1-1	yes said the little prince but i can judge myself anywhere	moi dit le petit prince je puis me juger moi -même n' importe où	我嘛随便在什么地方我都可以审度自己	350.13160000000016	354.19990000000007	364.11	368.01	359.34264847767577	363.0184376417234	530	531	528	528	577	577
462	4	76	2-2-2	i don't have to live here hum hum said the king	je n' ai pas besoin d' habiter ici hem hem dit le roi	我没有必要留在这里 嗯国王又说	354.62379999999985	359.4495999999999	368.4	373.0	363.582889883167	367.7092141584974	532	533	529	530	578	579
463	4	77	1-1-1	i am fairly certain that somewhere on my planet there is an old rat	je crois bien que sur ma planète il y a quelque part un vieux rat	嗯我想在我的星球上有一只老耗子	359.4495999999999	363.00959999999986	373.48	376.47	368.14345226096634	372.18795430632986	534	534	531	531	580	580
464	4	78	1-1-1	i hear him at night	je l' entends la nuit	夜里我听见它的声音	363.00959999999986	364.10739999999987	376.72	377.69	372.7340084835615	374.4184376417234	535	535	532	532	581	581
465	4	79	1-1-1	you can judge this old rat	tu pourras juger ce vieux rat	你可以审判它	364.67610000000013	365.9706000000001	378.07	379.43	374.733001127686	375.4744376417234	536	536	533	533	582	582
466	4	80	1-1-2	from time to time you will condemn him to death thus his life will depend on your justice	tu le condamneras à mort de temps en temps ainsi sa vie dépendra de ta justice	不时地判处它死刑 因此它的生命取决于你的判决	366.23	371.3825999999999	379.93	384.61	376.0713717924694	380.5369358217799	537	537	534	534	583	584
467	4	81	1-1-2	but you will pardon him on each occasion to conserve him	mais tu le gracieras chaque fois pour l' économiser	可是你要有节制地使用这只耗子 每次判刑后都要赦免它	371.9313000000002	374.3962999999999	385.12	387.41	381.0385556987699	385.7464376417234	538	538	535	535	585	586
468	4	82	1-1-1	there is only one of him	il n' y en a qu' un	因为只有这一只耗子	374.3962999999999	375.86979999999994	387.76	388.47	386.27033320973186	388.18219689355533	539	539	536	536	587	587
469	4	83	1-1-1	i replied the little prince don't like to condemn anyone to death	moi répondit le petit prince je n' aime pas condamner à mort	可是我不愿判死刑小王子回答道	376.6979000000001	381.0951	389.74	393.36	388.9233964132869	392.68319569288417	540	540	537	537	588	588
470	4	84	1-1-1	and now i think i ll go on my way	et je crois bien que je m' en vais	我想我还是应该走	381.7285999999999	383.5385000000001	393.67	394.85	393.4019346211087	395.3544376417234	541	541	538	538	589	589
471	4	85	1-1-1	no said the king	non dit le roi	嗯不行国王说	384.06219999999985	385.3116	395.87	397.11	395.6824376417234	397.4024376417234	542	542	539	539	590	590
472	4	86	2-2-1	but the little prince having readied himself to leave had no wish to grieve the old monarch if your majesty wishes to be promptly obeyed he should be able to give me a reasonable order	mais le petit prince ayant achevé ses préparatifs ne voulut point peiner le vieux monarque si votre majesté désirait être obéie ponctuellement elle pourrait me donner un ordre raisonnable	但是小王子准备完毕之后不想使老君主难过说道如果国王陛下想要不折不扣地得到服从你可以给我下一个合理的命令	386.0048999999999	397.3633	397.93	409.74	397.9486546328801	408.38643764172343	543	544	540	541	591	591
473	4	87	1-1-1	he should be able for example to order me to leave within a minute	elle pourrait m' ordonner par exemple de partir avant une minute	比如说你可以命令我一分钟之内必须离开	397.8321000000001	401.8751000000002	410.3	413.95	409.01371213207074	412.7464376417234	545	545	542	542	592	592
474	4	88	1-1-1	it seems to me that conditions are favourable	il me semble que les conditions sont favorables	我认为这个条件是成熟的	402.42880000000014	404.8730999999998	414.45	416.66	413.33843764172343	415.157653432209	546	546	543	543	593	593
475	4	89	1-1-2	as the king made no answer the little prince hesitated at first then with a sigh took his leave	le roi n' ayant rien répondu le petit prince hésita d' abord puis avec un soupir prit le départ	国王什么也没有回答 起初小王子有些犹疑不决随后叹了口气就离开了	406.16010000000006	412.80139999999983	418.06	425.18	416.1663553070287	422.7522778128923	547	547	544	544	594	595
476	4	90	2-2-1	i make you my ambassador the king hastily called out	je te fais mon ambassadeur se hâta alors de crier le roi	我派你当我的大使国王匆忙地喊道	413.80909999999994	417.1278000000002	425.77	429.69	423.3249358217799	427.03766859480004	548	549	545	546	596	596
477	4	91	1-1-1	he had a magnificent air of authority	il avait un grand air d' autorité	国王显出非常有权威的样子	417.8063000000002	420.0855999999999	430.25	432.38	427.6141571101468	429.61824043082606	550	550	547	547	597	597
478	4	92	2-2-1	the grownups are very strange the little prince said to himself as he continued on his journey	les grandes personnes sont bien étranges se dit le petit prince en lui -même durant son voyage	小王子在旅途中自言自语地说这些大人真奇怪	421.26279999999997	426.6107000000002	433.57	439.56	430.10488658014475	435.2948463458962	551	552	548	549	598	598
479	4	93	1-1-1	the second planet was inhabited by a conceited man	la seconde planète était habitée par un vaniteux	第二个行星上住着一个爱虚荣的人	427.81089999999995	430.83449999999993	442.72	445.6	436.26439521261574	438.7224376417234	553	553	550	550	599	599
480	4	94	1-1-2	ah here comes a visit from an admirer exclaimed the conceited man from afar the moment he spotted the little prince	ah ah voilà la visite d' un admirateur s' écria de loin le vaniteux dès qu' il aperçut le petit prince	喔唷喔唷一个崇拜我的人来拜访了 这个爱虚荣的人一见到小王子老远就叫喊起来	431.46799999999985	438.72980000000007	446.45	453.06	439.2824376417234	446.92979545275	554	554	551	551	600	601
481	4	95	1-1-1	because to conceited men all other men are admirers	car pour les vaniteux les autres hommes sont des admirateurs	在那些爱虚荣的人眼里别人都成了他们的崇拜者	439.029	442.8723	453.64	457.2	447.6036131979605	450.90211572010827	555	555	552	552	602	602
482	4	96	1-1-1	good morning said the little prince	bonjour dit le petit prince	你好小王子说道	443.62559999999985	445.39969999999994	458.11	459.94	451.69631759630096	453.53043764172344	556	556	553	553	603	603
483	4	97	1-1-1	you have a funny hat	vous avez un drôle de chapeau	你的帽子很奇怪	445.8535999999999	446.9133999999999	460.32	461.65	454.1557523663193	455.8142281204172	557	557	554	554	604	604
484	4	98	2-2-1	it s for saluting the conceited man replied	c' est pour saluer lui répondit le vaniteux	这是为了向人致意用的爱虚荣的人回答道	447.39220000000023	449.8762999999999	462.7	465.22	456.7126517806979	460.4984376417234	558	559	555	556	605	605
485	4	99	1-1-1	it s to raise in salute when people acclaim me	c' est pour saluer quand on m' acclame	当人们向我欢呼的时候我就用帽子向他们致意	450.09580000000005	452.81489999999985	465.48	467.2	461.1224376417234	464.5794019219017	560	560	557	557	606	606
486	4	100	1-1-1	unfortunately nobody ever passes by this way	malheureusement il ne passe jamais personne par ici	可惜没有一个人经过这里	453.0691999999999	455.8433	467.55	470.43	464.9762057051923	467.0376316635737	561	561	558	558	607	607
487	4	101	1-1-1	oh really said the little prince who didnt understand	ah oui dit le petit prince qui ne comprit pas	小王子不解其意说道啊是吗	456.63639999999987	459.8148000000001	471.34	473.94	467.79006147905875	471.8575048056237	562	562	559	559	608	608
488	4	102	2-2-1	clap your hands one against the other the conceited man advised	frappe tes mains l' une contre l' autre conseilla donc le vaniteux	爱虚荣的人向小王子建议道你用一只手去拍另一只手	460.48860000000013	463.8921	474.81	478.15	472.490144799738	477.15630749148477	563	564	560	561	609	609
489	4	103	1-1-1	the little prince clapped his hands one against the other	le petit prince frappa ses mains l' une contre l' autre	小王子就拍起巴掌来	464.6952000000001	467.4996000000001	479.1	481.87	478.0360139921762	479.6007814908302	565	565	562	562	610	610
